X,Y,T
-0.0129545,0.0172576,1168.508386802989
-0.0129545,0.0176111,1200.5031126441802
-0.0129545,0.0179646,1233.105175791118
-0.0129545,0.0183182,1265.716515333379
-0.0129545,0.0186717,1298.483483821423
-0.0129545,0.0190253,1331.4342561800765
-0.0129545,0.0193788,1364.3758291153565
-0.0129545,0.0197323,1397.5171513128582
-0.0129545,0.0200859,1430.7719747881963
-0.0129545,0.0204394,1464.017513953078
-0.0129545,0.0207929,1497.4975884048554
-0.0129545,0.0211465,1531.0357279579919
-0.0126818,-0.0131465,183.4903564180848
-0.0126818,-0.0127929,183.62874297458364
-0.0126818,-0.0124394,183.82932222280056
-0.0126818,-0.0120859,184.03840184654342
-0.0126818,-0.0117323,184.25071685531785
-0.0126818,-0.0113788,184.46632895365934
-0.0126818,-0.0110253,184.6854931705065
-0.0126818,-0.0106717,185.05002843380603
-0.0126818,-0.0103182,185.52863432479646
-0.0126818,-0.0099646,186.0109559614334
-0.0126818,-0.0096111,186.49695521171776
-0.0126818,-0.0092576,186.98702317463542
-0.0126818,-0.008904,187.62482610127347
-0.0126818,-0.0085505,188.4512601961737
-0.0126818,-0.008197,189.2818792682093
-0.0126818,-0.0078434,190.1172261599878
-0.0126818,-0.0074899,190.9571619233614
-0.0126818,-0.0071364,191.94381125553605
-0.0126818,-0.0067828,193.24742016027778
-0.0126818,-0.0064293,194.5552781063167
-0.0126818,-0.0060758,195.8681017222042
-0.0126818,-0.0057222,197.18664573585116
-0.0126818,-0.0053687,198.6312933364129
-0.0126818,-0.0050152,200.6030728535525
-0.0126818,-0.0046616,202.5796250759659
-0.0126818,-0.0043081,204.54900702754296
-0.0126818,-0.0039545,206.51706587353496
-0.0126818,-0.003601,208.54649821584943
-0.0126818,-0.0032475,211.446626580702
-0.0126818,-0.0028939,214.34846304603866
-0.0126818,-0.0025404,217.25041319112034
-0.0126818,-0.0021869,220.15334484140664
-0.0126818,-0.0018333,223.05813147290488
-0.0126818,-0.0014798,227.20964968990367
-0.0126818,-0.0011263,231.44175869340344
-0.0126818,-0.0007727,235.6744126601716
-0.0126818,-0.0004192,239.9052065835622
-0.0126818,-6.57e-05,244.1353239499878
-0.0126818,0.0002879,249.88216381017608
-0.0126818,0.0006414,255.97546421915945
-0.0126818,0.0009949,262.07119268652434
-0.0126818,0.0013485,268.17102884261897
-0.0126818,0.001702,274.2714784145801
-0.0126818,0.0020556,282.0718306387585
-0.0126818,0.0024091,290.64435917053936
-0.0126818,0.0027626,299.2300222605712
-0.0126818,0.0031162,307.83060063577534
-0.0126818,0.0034697,316.4406291125624
-0.0126818,0.0038232,326.7421175270533
-0.0126818,0.0041768,338.36354808325626
-0.0126818,0.0045303,350.00835565777084
-0.0126818,0.0048838,361.6297390925058
-0.0126818,0.0052374,373.27410810422765
-0.0126818,0.0055909,386.3586219587626
-0.0126818,0.0059444,401.2833865138889
-0.0126818,0.006298,416.2520823174595
-0.0126818,0.0066515,431.25336916639446
-0.0126818,0.0070051,446.29316554112296
-0.0126818,0.0073586,462.4024531474898
-0.0126818,0.0077121,480.8050376461271
-0.0126818,0.0080657,499.2587669249991
-0.0126818,0.0084192,517.7500714773693
-0.0126818,0.0087727,536.2812129256988
-0.0126818,0.0091263,555.4498364789922
-0.0126818,0.0094798,577.1601796478114
-0.0126818,0.0098333,598.9157732982341
-0.0126818,0.0101869,620.7200656029956
-0.0126818,0.0105404,642.557911972571
-0.0126818,0.0108939,664.6204965441798
-0.0126818,0.0112475,689.3245500162338
-0.0126818,0.011601,714.060810663266
-0.0126818,0.0119545,738.8340534485379
-0.0126818,0.0123081,763.6492622256867
-0.0126818,0.0126616,788.4905206577173
-0.0126818,0.0130152,814.2080310786462
-0.0126818,0.0133687,840.5638322751199
-0.0126818,0.0137222,868.1718459055552
-0.0126818,0.0140758,896.2855009557131
-0.0126818,0.0144293,924.3912330162343
-0.0126818,0.0147828,953.6257356333352
-0.0126818,0.0151364,983.1507509224446
-0.0126818,0.0154899,1012.6673677084889
-0.0126818,0.0158434,1043.2824203260814
-0.0126818,0.016197,1073.9382546294494
-0.0126818,0.0165505,1104.7403404228478
-0.0126818,0.016904,1136.4712893156502
-0.0126818,0.0172576,1168.2110995470866
-0.0126818,0.0176111,1200.2200134110913
-0.0126818,0.0179646,1232.8354016412688
-0.0126818,0.0183182,1265.4600700582082
-0.0126818,0.0186717,1298.2384124584032
-0.0126818,0.0190253,1331.1984953970352
-0.0126818,0.0193788,1364.149376312902
-0.0126818,0.0197323,1397.2974639514307
-0.0126818,0.0200859,1430.5577278448072
-0.0126818,0.0204394,1463.8087059088334
-0.0126818,0.0207929,1497.291199541553
-0.0126818,0.0211465,1530.8311340100568
-0.0124091,-0.0131465,183.37220330405566
-0.0124091,-0.0127929,183.48159835315664
-0.0124091,-0.0124394,183.6668422575505
-0.0124091,-0.0120859,183.90450426185114
-0.0124091,-0.0117323,184.14736090649734
-0.0124091,-0.0113788,184.3947289012305
-0.0124091,-0.0110253,184.64695597716465
-0.0124091,-0.0106717,184.9044225466013
-0.0124091,-0.0103182,185.38762997874457
-0.0124091,-0.0099646,185.90036705285493
-0.0124091,-0.0096111,186.418167401659
-0.0124091,-0.0092576,186.94154100248522
-0.0124091,-0.008904,187.463472771685
-0.0124091,-0.0085505,188.27366251539246
-0.0124091,-0.008197,189.12482297840182
-0.0124091,-0.0078434,189.98069768849143
-0.0124091,-0.0074899,190.84115139608292
-0.0124091,-0.0071364,191.7068142633838
-0.0124091,-0.0067828,192.96837145977045
-0.0124091,-0.0064293,194.2916776906186
-0.0124091,-0.0060758,195.61978243783233
-0.0124091,-0.0057222,196.95345153005627
