X,Y,T
0.012569,0.0021897,285.41299844040725
0.012569,0.0033966,314.9740448920779
0.012569,0.0046034,351.2636185696936
0.012569,0.0058103,395.3457603393078
0.012569,0.0070172,446.6633157683281
0.012569,0.0082241,505.98771560862224
0.012569,0.009431,573.0169498131291
0.012569,0.0106379,647.3104412821332
0.012569,0.0118448,728.5951598731464
0.012569,0.0130517,816.2360200116949
0.012569,0.0142586,909.8806466141931
0.012569,0.0154655,1009.2411983974212
0.012569,0.0166724,1113.5260358372927
0.012569,0.0178793,1222.1340405673309
0.012569,0.0190862,1333.3250789282968
0.012569,0.0202931,1445.7804004113452
